u,v,weight,sign,SIP,SIN,SDP,SDN,Uncommon,SIPV,SINV,SDPV,SDNV,UncommonV
258,35,0.1,P,5,0,108,0,3,20,54,221,25,2
258,46,0.2,P,5,0,108,0,3,2,1,121,4,19
258,61,0.3,P,5,0,108,0,3,1,0,62,2,20
258,62,0.1,P,5,0,108,0,3,17,0,332,3,2
258,69,0.1,P,5,0,108,0,3,20,10,190,10,23
258,117,0.3,P,5,0,108,0,3,28,7,185,6,12
258,136,0.2,P,5,0,108,0,3,5,0,239,7,2
258,177,0.1,P,5,0,108,0,3,307,71,1625,113,24
258,190,0.1,P,5,0,108,0,3,57,8,253,12,4
258,593,0.3,P,5,0,108,0,3,2,0,17,0,3
258,358,0.2,P,5,0,108,0,3,3,1,7,6,3
258,1535,0.1,P,5,0,108,0,3,0,0,6,0,0
258,697,0.1,P,5,0,108,0,3,0,0,21,0,1
258,1787,0.1,P,5,0,108,0,3,0,0,1,0,0
258,7553,0.1,P,5,0,108,0,3,1,1,7,2,4
258,2053,0.1,P,5,0,108,0,3,0,0,0,0,2
258,623,0.1,P,5,0,108,0,3,15,0,60,0,0
258,874,0.1,P,5,0,108,0,3,0,0,26,0,1
258,1760,0.1,P,5,0,108,0,3,3,1,32,1,1
258,1498,0.1,P,5,0,108,0,3,0,0,2,0,1
258,639,0.1,P,5,0,108,0,3,9,1,25,2,1
258,635,0.1,P,5,0,108,0,3,0,0,5,0,4
258,264,0.1,P,5,0,108,0,3,10,3,52,3,3
258,1921,0.1,P,5,0,108,0,3,1,1,9,0,3
1793,1,0.1,P,0,0,3,0,0,39,2,1218,2,248
1793,214,0.1,P,0,0,3,0,0,11,0,38,1,4
1340,1,0.1,P,0,0,4,0,1,39,2,1218,2,248
1340,25,0.1,P,0,0,4,0,1,94,29,765,17,14
1340,143,0.1,P,0,0,4,0,1,2,0,32,1,11
1340,876,0.2,P,0,0,4,0,1,0,0,34,0,4
2996,1,0.1,P,0,0,0,0,1,39,2,1218,2,248
1043,1,0.1,P,2,0,24,0,0,39,2,1218,2,248
1043,3,0.2,P,2,0,24,0,0,136,18,1950,22,46
1043,12,0.2,P,2,0,24,0,0,32,5,962,0,20
1043,30,0.2,P,2,0,24,0,0,143,86,880,96,12
1043,62,0.1,P,2,0,24,0,0,17,0,332,3,2
1043,112,0.1,P,2,0,24,0,0,12,0,113,0,1
1043,116,0.1,P,2,0,24,0,0,23,1,285,11,6
1043,128,0.2,P,2,0,24,0,0,6,0,104,3,11
554,1,0.5,P,0,0,2,0,1,39,2,1218,2,248
554,8,0.5,P,0,0,2,0,1,261,272,1069,102,60
554,600,1.0,P,0,0,2,0,1,0,0,2,0,0
1336,1,0.1,P,0,0,3,0,3,39,2,1218,2,248
1336,3,0.1,P,0,0,3,0,3,136,18,1950,22,46
1336,25,0.1,P,0,0,3,0,3,94,29,765,17,14
1336,30,0.1,P,0,0,3,0,3,143,86,880,96,12
1336,59,0.1,P,0,0,3,0,3,10,13,132,0,3
1336,248,-0.1,N,0,0,3,0,3,2,0,33,0,3
1337,42,0.1,P,0,0,3,0,1,41,3,718,2,9
1337,43,0.1,P,0,0,3,0,1,100,63,629,110,10
1337,522,0.1,P,0,0,3,0,1,3,0,13,0,3
2238,1,0.2,P,0,0,0,0,2,39,2,1218,2,248
2238,7553,0.1,P,0,0,0,0,2,1,1,7,2,4
178,1,0.1,P,1,0,71,0,6,39,2,1218,2,248
178,4,0.1,P,1,0,71,0,6,47,20,1163,11,42
178,5,0.2,P,1,0,71,0,6,132,106,1188,72,23
178,13,0.2,P,1,0,71,0,6,48,29,313,21,50
178,29,0.5,P,1,0,71,0,6,76,15,637,17,4
178,32,0.1,P,1,0,71,0,6,82,48,603,26,8
178,46,0.5,P,1,0,71,0,6,2,1,121,4,19
178,61,0.3,P,1,0,71,0,6,1,0,62,2,20
178,127,0.1,P,1,0,71,0,6,0,0,0,0,1
178,5389,0.3,P,1,0,71,0,6,3,0,4,0,0
178,330,0.3,P,1,0,71,0,6,4,1,40,12,4
178,1557,0.2,P,1,0,71,0,6,0,0,0,0,3
178,2323,0.2,P,1,0,71,0,6,0,0,0,0,1
178,1814,0.2,P,1,0,71,0,6,0,0,2,0,0
178,1530,0.2,P,1,0,71,0,6,0,0,3,0,0
178,7521,0.1,P,1,0,71,0,6,2,0,1,2,1
178,3333,0.1,P,1,0,71,0,6,0,0,0,0,1
178,982,0.1,P,1,0,71,0,6,0,0,8,0,1
178,2355,0.1,P,1,0,71,0,6,0,0,1,0,0
178,774,0.1,P,1,0,71,0,6,1,0,9,0,1
178,705,0.1,P,1,0,71,0,6,0,0,4,0,3
178,434,0.1,P,1,0,71,0,6,0,0,4,0,2
178,1812,0.1,P,1,0,71,0,6,0,0,8,0,0
178,1354,0.1,P,1,0,71,0,6,0,0,0,0,2
178,2301,0.1,P,1,0,71,0,6,0,0,0,0,2
178,1821,0.1,P,1,0,71,0,6,0,0,2,0,1
178,1813,0.1,P,1,0,71,0,6,0,0,4,0,0
178,2152,0.1,P,1,0,71,0,6,0,0,4,0,0
178,1274,0.1,P,1,0,71,0,6,0,0,6,0,1
178,881,0.1,P,1,0,71,0,6,1,0,13,0,0
747,1,0.1,P,0,0,12,0,2,39,2,1218,2,248
747,29,0.2,P,0,0,12,0,2,76,15,637,17,4
747,80,0.1,P,0,0,12,0,2,7,0,30,12,6
747,184,0.5,P,0,0,12,0,2,0,0,2,2,8
747,196,0.1,P,0,0,12,0,2,13,10,67,16,3
747,529,0.1,P,0,0,12,0,2,0,0,2,0,10
747,7427,0.1,P,0,0,12,0,2,0,0,2,0,0
747,846,0.1,P,0,0,12,0,2,0,0,3,0,0
747,1164,0.1,P,0,0,12,0,2,0,0,0,0,5
747,1517,0.1,P,0,0,12,0,2,2,0,5,0,2
2966,1,0.3,P,0,0,0,0,1,39,2,1218,2,248
2962,1,0.1,P,0,0,0,0,1,39,2,1218,2,248
474,1,0.3,P,2,2,1,0,9,39,2,1218,2,248
474,37,0.1,P,2,2,1,0,9,17,2,326,5,10
474,78,0.2,P,2,2,1,0,9,13,1,145,0,16
474,357,0.2,P,2,2,1,0,9,1,0,4,0,8
474,745,0.2,P,2,2,1,0,9,0,0,0,0,3
474,1912,0.2,P,2,2,1,0,9,0,0,0,0,1
474,475,0.2,P,2,2,1,0,9,0,0,3,0,6
474,7394,0.1,P,2,2,1,0,9,0,0,7,3,2
474,2937,0.1,P,2,2,1,0,9,0,0,0,0,1
474,2901,0.1,P,2,2,1,0,9,0,0,0,0,1
474,669,0.1,P,2,2,1,0,9,0,0,0,0,8
474,7603,-1.0,N,2,2,1,0,9,140,1,508,0,5
330,1,0.3,P,4,1,40,12,4,39,2,1218,2,248
330,2,0.2,P,4,1,40,12,4,162,76,2096,63,18
330,6,0.1,P,4,1,40,12,4,109,47,1003,46,26
330,26,0.1,P,4,1,40,12,4,196,134,1233,83,6
330,43,0.4,P,4,1,40,12,4,100,63,629,110,10
330,53,0.1,P,4,1,40,12,4,33,26,127,29,7
330,178,0.3,P,4,1,40,12,4,1,0,71,0,6
330,185,0.1,P,4,1,40,12,4,52,12,169,1,1
330,190,0.1,P,4,1,40,12,4,57,8,253,12,4
330,1496,0.2,P,4,1,40,12,4,0,0,2,0,0
330,695,0.2,P,4,1,40,12,4,0,0,14,0,3
330,396,0.1,P,4,1,40,12,4,6,0,66,0,0
330,813,0.1,P,4,1,40,12,4,14,2,33,3,1
330,1170,0.1,P,4,1,40,12,4,0,0,0,0,2
330,2054,0.1,P,4,1,40,12,4,0,0,0,0,1
330,7509,-0.1,N,4,1,40,12,4,0,0,1,1,2
330,7604,-0.5,N,4,1,40,12,4,62,38,107,77,2
330,7600,-0.5,N,4,1,40,12,4,22,0,19,0,1
330,7555,-1.0,N,4,1,40,12,4,1,0,1,0,1
260,1,0.1,P,1,0,67,1,7,39,2,1218,2,248
260,11,0.1,P,1,0,67,1,7,295,114,2395,90,18
260,18,0.2,P,1,0,67,1,7,4,0,194,0,24
260,35,0.1,P,1,0,67,1,7,20,54,221,25,2
260,38,0.1,P,1,0,67,1,7,6,1,377,2,19
260,67,0.1,P,1,0,67,1,7,11,0,388,0,4
260,78,0.1,P,1,0,67,1,7,13,1,145,0,16
260,80,0.1,P,1,0,67,1,7,7,0,30,12,6
260,106,0.1,P,1,0,67,1,7,5,0,157,1,6
260,117,0.1,P,1,0,67,1,7,28,7,185,6,12
260,123,0.1,P,1,0,67,1,7,16,0,241,3,5
260,161,0.2,P,1,0,67,1,7,11,5,92,3,8
260,189,0.1,P,1,0,67,1,7,5,0,31,0,4
260,225,0.2,P,1,0,67,1,7,3,0,16,0,10
260,1369,0.5,P,1,0,67,1,7,0,0,0,0,1
260,940,0.2,P,1,0,67,1,7,0,0,0,0,4
260,7565,0.2,P,1,0,67,1,7,70,58,144,49,3
260,7390,0.1,P,1,0,67,1,7,0,0,10,0,3
260,623,0.1,P,1,0,67,1,7,15,0,60,0,0
260,746,0.1,P,1,0,67,1,7,0,0,2,0,0
260,7512,0.1,P,1,0,67,1,7,12,0,23,0,3
260,530,0.1,P,1,0,67,1,7,0,0,17,0,4
260,2959,0.1,P,1,0,67,1,7,0,0,0,0,1
260,1135,0.1,P,1,0,67,1,7,0,0,0,0,1
260,780,0.1,P,1,0,67,1,7,0,0,2,0,2
260,1511,0.1,P,1,0,67,1,7,0,0,2,0,1
260,636,0.1,P,1,0,67,1,7,0,0,4,0,1
260,402,0.1,P,1,0,67,1,7,0,0,15,0,5
260,285,0.1,P,1,0,67,1,7,1,1,17,0,4
260,7604,-1.0,N,1,0,67,1,7,62,38,107,77,2
2952,1,0.1,P,0,0,0,0,1,39,2,1218,2,248
455,1,0.1,P,0,0,13,0,1,39,2,1218,2,248
455,18,0.5,P,0,0,13,0,1,4,0,194,0,24
455,156,0.1,P,0,0,13,0,1,14,0,246,6,9
455,285,0.1,P,0,0,13,0,1,1,1,17,0,4
455,690,0.5,P,0,0,13,0,1,0,0,2,0,4
455,5342,0.1,P,0,0,13,0,1,33,22,129,66,17
455,636,0.1,P,0,0,13,0,1,0,0,4,0,1
2942,1,0.2,P,0,0,0,0,1,39,2,1218,2,248
623,1,0.1,P,15,0,60,0,0,39,2,1218,2,248
623,10,0.6,P,15,0,60,0,0,152,101,1177,41,30
623,11,0.1,P,15,0,60,0,0,295,114,2395,90,18
623,33,0.1,P,15,0,60,0,0,95,50,774,19,19
623,43,0.1,P,15,0,60,0,0,100,63,629,110,10
623,69,0.1,P,15,0,60,0,0,20,10,190,10,23
623,78,0.6,P,15,0,60,0,0,13,1,145,0,16
623,161,0.1,P,15,0,60,0,0,11,5,92,3,8
623,177,0.2,P,15,0,60,0,0,307,71,1625,113,24
623,258,0.1,P,15,0,60,0,0,5,0,108,0,3
623,260,0.1,P,15,0,60,0,0,1,0,67,1,7
623,798,0.1,P,15,0,60,0,0,56,11,231,3,20
623,7564,0.1,P,15,0,60,0,0,43,24,86,8,27
1509,1,0.2,P,0,0,0,0,4,39,2,1218,2,248
1509,201,0.1,P,0,0,0,0,4,3,3,29,1,3
1509,427,0.1,P,0,0,0,0,4,2,0,7,0,4
1509,918,0.1,P,0,0,0,0,4,0,0,4,0,4
29,1,0.1,P,76,15,637,17,4,39,2,1218,2,248
29,5,0.3,P,76,15,637,17,4,132,106,1188,72,23
29,6,0.4,P,76,15,637,17,4,109,47,1003,46,26
29,7,0.1,P,76,15,637,17,4,233,186,1214,145,34
29,8,0.2,P,76,15,637,17,4,261,272,1069,102,60
29,10,0.1,P,76,15,637,17,4,152,101,1177,41,30
29,11,0.2,P,76,15,637,17,4,295,114,2395,90,18
29,15,0.1,P,76,15,637,17,4,227,250,943,202,29
29,19,0.5,P,76,15,637,17,4,93,43,1136,29,7
29,25,0.3,P,76,15,637,17,4,94,29,765,17,14
29,27,0.3,P,76,15,637,17,4,20,0,538,0,1
29,242,0.5,P,76,15,637,17,4,12,0,79,0,0
29,208,0.5,P,76,15,637,17,4,1,0,47,0,3
29,83,0.4,P,76,15,637,17,4,42,18,246,22,4
29,43,0.4,P,76,15,637,17,4,100,63,629,110,10
29,123,0.3,P,76,15,637,17,4,16,0,241,3,5
29,124,0.3,P,76,15,637,17,4,53,0,436,0,6
29,222,0.2,P,76,15,637,17,4,19,21,113,5,4
29,32,0.2,P,76,15,637,17,4,82,48,603,26,8
29,155,0.2,P,76,15,637,17,4,6,0,107,4,5
29,2385,0.2,P,76,15,637,17,4,0,0,0,0,1
29,1188,0.2,P,76,15,637,17,4,0,0,0,0,3
29,278,0.2,P,76,15,637,17,4,12,8,51,11,3
29,684,0.2,P,76,15,637,17,4,1,0,29,0,1
29,228,0.2,P,76,15,637,17,4,21,12,86,11,0
29,747,0.2,P,76,15,637,17,4,0,0,12,0,2
29,178,0.2,P,76,15,637,17,4,1,0,71,0,6
29,116,0.2,P,76,15,637,17,4,23,1,285,11,6
29,122,0.2,P,76,15,637,17,4,25,3,190,6,2
29,411,0.2,P,76,15,637,17,4,9,0,66,0,1
29,496,0.1,P,76,15,637,17,4,0,0,10,0,3
29,207,0.1,P,76,15,637,17,4,10,3,137,5,0
29,158,0.1,P,76,15,637,17,4,0,0,135,0,1
29,983,0.1,P,76,15,637,17,4,0,0,15,0,0
29,981,0.1,P,76,15,637,17,4,0,0,3,0,1
29,3264,0.1,P,76,15,637,17,4,0,0,0,0,1
29,174,0.1,P,76,15,637,17,4,50,35,181,19,4
29,509,0.1,P,76,15,637,17,4,0,0,14,0,5
29,201,0.1,P,76,15,637,17,4,3,3,29,1,3
29,102,0.1,P,76,15,637,17,4,3,2,29,2,19
29,7595,0.1,P,76,15,637,17,4,81,44,172,22,15
29,373,0.1,P,76,15,637,17,4,0,0,28,0,3
29,111,0.1,P,76,15,637,17,4,13,25,105,28,1
29,33,0.1,P,76,15,637,17,4,95,50,774,19,19
29,1056,0.1,P,76,15,637,17,4,0,0,4,0,1
29,885,0.1,P,76,15,637,17,4,0,0,33,0,2
29,95,0.1,P,76,15,637,17,4,177,141,946,133,12
29,113,0.1,P,76,15,637,17,4,50,3,176,4,3
29,287,0.1,P,76,15,637,17,4,12,0,99,0,1
29,89,0.1,P,76,15,637,17,4,5,4,134,4,12
29,1794,0.1,P,76,15,637,17,4,2,0,2,0,2
29,7512,0.1,P,76,15,637,17,4,12,0,23,0,3
29,787,0.1,P,76,15,637,17,4,2,0,16,0,0
29,136,0.1,P,76,15,637,17,4,5,0,239,7,2
29,7426,0.1,P,76,15,637,17,4,1,0,2,0,0
29,1046,0.1,P,76,15,637,17,4,0,0,4,0,2
29,960,0.1,P,76,15,637,17,4,0,0,12,0,2
29,614,0.1,P,76,15,637,17,4,1,1,18,6,12
29,319,0.1,P,76,15,637,17,4,8,0,41,0,2
29,205,0.1,P,76,15,637,17,4,8,0,143,0,4
29,85,0.1,P,76,15,637,17,4,139,95,755,104,6
29,142,0.1,P,76,15,637,17,4,26,4,242,0,4
29,110,0.1,P,76,15,637,17,4,4,0,116,0,8
29,360,0.1,P,76,15,637,17,4,17,5,66,7,3
29,1149,0.1,P,76,15,637,17,4,0,0,0,0,6
29,177,-0.4,N,76,15,637,17,4,307,71,1625,113,24
2217,11,0.2,P,0,0,1,0,0,295,114,2395,90,18
123,1,0.2,P,16,0,241,3,5,39,2,1218,2,248
123,3,0.4,P,16,0,241,3,5,136,18,1950,22,46
123,6,0.1,P,16,0,241,3,5,109,47,1003,46,26
123,7,0.2,P,16,0,241,3,5,233,186,1214,145,34
123,8,0.1,P,16,0,241,3,5,261,272,1069,102,60
123,9,0.1,P,16,0,241,3,5,86,39,1213,51,11
123,11,0.2,P,16,0,241,3,5,295,114,2395,90,18
123,12,0.3,P,16,0,241,3,5,32,5,962,0,20
123,22,0.2,P,16,0,241,3,5,105,28,1343,58,18
123,27,0.4,P,16,0,241,3,5,20,0,538,0,1
123,29,0.4,P,16,0,241,3,5,76,15,637,17,4
123,30,0.1,P,16,0,241,3,5,143,86,880,96,12
123,34,0.1,P,16,0,241,3,5,23,0,647,5,5
123,40,0.2,P,16,0,241,3,5,15,0,489,0,20
123,49,0.1,P,16,0,241,3,5,36,14,468,21,5
123,73,0.1,P,16,0,241,3,5,60,45,308,38,9
123,95,0.1,P,16,0,241,3,5,177,141,946,133,12
123,115,0.2,P,16,0,241,3,5,2,0,167,0,9
123,116,0.1,P,16,0,241,3,5,23,1,285,11,6
123,7595,0.7,P,16,0,241,3,5,81,44,172,22,15
123,663,0.2,P,16,0,241,3,5,0,0,2,0,8
123,1811,0.2,P,16,0,241,3,5,2,0,9,0,2
123,177,0.2,P,16,0,241,3,5,307,71,1625,113,24
123,260,0.1,P,16,0,241,3,5,1,0,67,1,7
123,391,0.1,P,16,0,241,3,5,1,0,59,0,1
123,649,0.1,P,16,0,241,3,5,5,0,41,0,2
123,128,0.1,P,16,0,241,3,5,6,0,104,3,11
123,1376,0.1,P,16,0,241,3,5,0,0,9,0,1
123,136,0.1,P,16,0,241,3,5,5,0,239,7,2
123,334,0.1,P,16,0,241,3,5,1,0,8,0,3
123,585,0.1,P,16,0,241,3,5,6,0,36,4,3
123,1146,0.1,P,16,0,241,3,5,1,0,1,0,2
123,1671,0.1,P,16,0,241,3,5,0,0,0,0,1
123,1821,0.1,P,16,0,241,3,5,0,0,2,0,1
123,7540,-1.0,N,16,0,241,3,5,1,0,1,0,0
123,7556,-1.0,N,16,0,241,3,5,0,0,0,0,0
1510,1,0.1,P,0,0,2,0,0,39,2,1218,2,248
1510,146,0.5,P,0,0,2,0,0,4,0,97,0,13
1505,161,0.1,P,1,0,1,0,0,11,5,92,3,8
1505,798,0.2,P,1,0,1,0,0,56,11,231,3,20
2927,1,0.1,P,0,0,0,0,1,39,2,1218,2,248
804,1,1.0,P,1,0,4,0,3,39,2,1218,2,248
804,25,0.1,P,1,0,4,0,3,94,29,765,17,14
804,26,0.1,P,1,0,4,0,3,196,134,1233,83,6
804,85,0.1,P,1,0,4,0,3,139,95,755,104,6
804,204,0.2,P,1,0,4,0,3,16,0,34,0,2
804,7583,0.3,P,1,0,4,0,3,0,0,2,0,0
804,1020,0.1,P,1,0,4,0,3,1,1,5,1,0
301,1,0.1,P,0,0,12,1,2,39,2,1218,2,248
301,38,0.4,P,0,0,12,1,2,6,1,377,2,19
301,80,0.8,P,0,0,12,1,2,7,0,30,12,6
301,112,0.2,P,0,0,12,1,2,12,0,113,0,1
301,264,0.8,P,0,0,12,1,2,10,3,52,3,3
301,285,0.1,P,0,0,12,1,2,1,1,17,0,4
301,1365,0.1,P,0,0,12,1,2,0,0,2,0,1
301,3106,0.1,P,0,0,12,1,2,0,0,0,0,1
301,945,0.1,P,0,0,12,1,2,0,0,5,0,4
301,7604,-1.0,N,0,0,12,1,2,62,38,107,77,2
2907,1,0.1,P,0,0,0,0,1,39,2,1218,2,248
2909,1,0.1,P,0,0,0,0,1,39,2,1218,2,248
958,1,0.3,P,1,0,6,0,5,39,2,1218,2,248
958,15,0.2,P,1,0,6,0,5,227,250,943,202,29
958,92,0.1,P,1,0,6,0,5,19,0,287,0,9
958,155,0.1,P,1,0,6,0,5,6,0,107,4,5
958,641,0.1,P,1,0,6,0,5,2,1,47,0,5
958,798,0.2,P,1,0,6,0,5,56,11,231,3,20
958,3162,0.1,P,1,0,6,0,5,0,0,0,0,1
958,7504,0.1,P,1,0,6,0,5,1,0,0,0,2
1148,1,0.1,P,2,0,11,0,0,39,2,1218,2,248
1148,117,0.1,P,2,0,11,0,0,28,7,185,6,12
1148,798,0.1,P,2,0,11,0,0,56,11,231,3,20
1148,874,0.1,P,2,0,11,0,0,0,0,26,0,1
1148,1760,0.1,P,2,0,11,0,0,3,1,32,1,1
1502,1,0.1,P,1,0,2,0,1,39,2,1218,2,248
1502,33,0.1,P,1,0,2,0,1,95,50,774,19,19
1502,38,0.1,P,1,0,2,0,1,6,1,377,2,19
1502,143,0.2,P,1,0,2,0,1,2,0,32,1,11
955,1,0.1,P,1,0,9,0,1,39,2,1218,2,248
955,3,0.2,P,1,0,9,0,1,136,18,1950,22,46
955,28,0.1,P,1,0,9,0,1,9,0,58,0,21
955,52,0.1,P,1,0,9,0,1,41,11,339,14,8
955,78,0.1,P,1,0,9,0,1,13,1,145,0,16
955,142,0.2,P,1,0,9,0,1,26,4,242,0,4
955,798,0.1,P,1,0,9,0,1,56,11,231,3,20
874,1,0.1,P,0,0,26,0,1,39,2,1218,2,248
874,18,0.1,P,0,0,26,0,1,4,0,194,0,24
874,38,0.1,P,0,0,26,0,1,6,1,377,2,19
874,57,0.2,P,0,0,26,0,1,6,0,117,0,23
874,121,0.1,P,0,0,26,0,1,0,0,63,0,17
874,258,0.1,P,0,0,26,0,1,5,0,108,0,3
874,259,0.1,P,0,0,26,0,1,2,0,81,4,4
874,798,0.1,P,0,0,26,0,1,56,11,231,3,20
874,2204,0.1,P,0,0,26,0,1,0,0,0,0,2
874,1148,0.1,P,0,0,26,0,1,2,0,11,0,0
1500,1,0.1,P,0,0,2,0,2,39,2,1218,2,248
1500,143,0.1,P,0,0,2,0,2,2,0,32,1,11
1500,1149,0.1,P,0,0,2,0,2,0,0,0,0,6
1500,1320,0.1,P,0,0,2,0,2,0,0,4,0,1
2198,798,0.1,P,0,0,0,0,1,56,11,231,3,20
1320,1,0.1,P,0,0,4,0,1,39,2,1218,2,248
1320,52,0.2,P,0,0,4,0,1,41,11,339,14,8
1320,1500,0.1,P,0,0,4,0,1,0,0,2,0,2
1320,1760,0.1,P,0,0,4,0,1,3,1,32,1,1
1760,1,0.2,P,3,1,32,1,1,39,2,1218,2,248
1760,7,0.1,P,3,1,32,1,1,233,186,1214,145,34
1760,11,0.1,P,3,1,32,1,1,295,114,2395,90,18
1760,33,0.1,P,3,1,32,1,1,95,50,774,19,19
1760,67,0.1,P,3,1,32,1,1,11,0,388,0,4
1760,69,0.1,P,3,1,32,1,1,20,10,190,10,23
1760,83,0.1,P,3,1,32,1,1,42,18,246,22,4
1760,190,0.1,P,3,1,32,1,1,57,8,253,12,4
1760,258,0.1,P,3,1,32,1,1,5,0,108,0,3
1760,1148,0.1,P,3,1,32,1,1,2,0,11,0,0
1760,1320,0.1,P,3,1,32,1,1,0,0,4,0,1
1760,1497,0.1,P,3,1,32,1,1,0,0,0,0,2
1760,1498,0.1,P,3,1,32,1,1,0,0,2,0,1
1760,7566,-1.0,N,3,1,32,1,1,3,0,5,0,0
1494,1,0.1,P,1,0,8,0,0,39,2,1218,2,248
1494,2,0.2,P,1,0,8,0,0,162,76,2096,63,18
1494,69,0.1,P,1,0,8,0,0,20,10,190,10,23
1494,161,0.1,P,1,0,8,0,0,11,5,92,3,8
1494,188,0.2,P,1,0,8,0,0,22,58,97,85,6
2178,1,0.1,P,0,0,2,0,0,39,2,1218,2,248
2178,117,0.1,P,0,0,2,0,0,28,7,185,6,12
2892,1,0.1,P,0,0,2,0,0,39,2,1218,2,248
2892,57,0.1,P,0,0,2,0,0,6,0,117,0,23
636,1,0.1,P,0,0,4,0,1,39,2,1218,2,248
636,260,0.1,P,0,0,4,0,1,1,0,67,1,7
636,455,0.1,P,0,0,4,0,1,0,0,13,0,1
636,2913,0.1,P,0,0,4,0,1,0,0,0,0,1
1034,1,0.1,P,0,0,10,0,0,39,2,1218,2,248
1034,11,0.1,P,0,0,10,0,0,295,114,2395,90,18
1034,25,0.1,P,0,0,10,0,0,94,29,765,17,14
1034,47,0.1,P,0,0,10,0,0,19,13,508,27,0
1034,52,0.1,P,0,0,10,0,0,41,11,339,14,8
276,1,0.1,P,0,0,7,0,1,39,2,1218,2,248
276,11,0.1,P,0,0,7,0,1,295,114,2395,90,18
276,221,1.0,P,0,0,7,0,1,0,0,4,0,4
276,556,0.5,P,0,0,7,0,1,0,0,2,0,0
276,949,0.1,P,0,0,7,0,1,7,1,16,3,1
276,2197,0.1,P,0,0,7,0,1,0,0,0,0,2
2876,1,0.2,P,0,0,0,0,1,39,2,1218,2,248
1318,1,0.1,P,0,0,6,0,0,39,2,1218,2,248
1318,69,0.1,P,0,0,6,0,0,20,10,190,10,23
1318,117,0.2,P,0,0,6,0,0,28,7,185,6,12
259,1,0.2,P,2,0,81,4,4,39,2,1218,2,248
259,3,0.5,P,2,0,81,4,4,136,18,1950,22,46
259,10,0.3,P,2,0,81,4,4,152,101,1177,41,30
259,19,0.1,P,2,0,81,4,4,93,43,1136,29,7
259,22,0.1,P,2,0,81,4,4,105,28,1343,58,18
259,52,0.1,P,2,0,81,4,4,41,11,339,14,8
259,87,0.1,P,2,0,81,4,4,23,9,288,24,9
259,93,0.1,P,2,0,81,4,4,20,4,281,8,9
259,115,0.1,P,2,0,81,4,4,2,0,167,0,9
259,116,0.1,P,2,0,81,4,4,23,1,285,11,6
259,142,0.2,P,2,0,81,4,4,26,4,242,0,4
259,177,0.1,P,2,0,81,4,4,307,71,1625,113,24
259,199,0.1,P,2,0,81,4,4,5,0,77,0,9
259,896,0.3,P,2,0,81,4,4,0,0,13,0,1
259,1802,0.2,P,2,0,81,4,4,0,0,0,0,2
259,1860,0.1,P,2,0,81,4,4,0,0,2,0,1
259,262,0.1,P,2,0,81,4,4,6,0,47,0,3
259,333,0.1,P,2,0,81,4,4,5,0,46,6,1
259,395,0.1,P,2,0,81,4,4,5,0,37,0,3
259,614,0.1,P,2,0,81,4,4,1,1,18,6,12
259,479,0.1,P,2,0,81,4,4,1,0,4,0,3
259,1149,0.1,P,2,0,81,4,4,0,0,0,0,6
259,874,0.1,P,2,0,81,4,4,0,0,26,0,1
259,1317,0.1,P,2,0,81,4,4,0,0,1,0,1
259,7604,-1.0,N,2,0,81,4,4,62,38,107,77,2
117,1,0.1,P,28,7,185,6,12,39,2,1218,2,248
117,2,0.1,P,28,7,185,6,12,162,76,2096,63,18
117,4,0.1,P,28,7,185,6,12,47,20,1163,11,42
117,6,0.1,P,28,7,185,6,12,109,47,1003,46,26
117,7,0.1,P,28,7,185,6,12,233,186,1214,145,34
117,18,0.1,P,28,7,185,6,12,4,0,194,0,24
117,22,0.1,P,28,7,185,6,12,105,28,1343,58,18
117,24,0.3,P,28,7,185,6,12,128,73,1125,54,3
117,35,0.2,P,28,7,185,6,12,20,54,221,25,2
117,38,0.2,P,28,7,185,6,12,6,1,377,2,19
117,57,0.2,P,28,7,185,6,12,6,0,117,0,23
117,69,0.2,P,28,7,185,6,12,20,10,190,10,23
117,70,0.1,P,28,7,185,6,12,59,37,455,31,0
117,80,0.1,P,28,7,185,6,12,7,0,30,12,6
117,90,0.1,P,28,7,185,6,12,36,0,368,0,5
117,258,0.3,P,28,7,185,6,12,5,0,108,0,3
117,410,0.2,P,28,7,185,6,12,0,0,0,0,10
117,799,0.2,P,28,7,185,6,12,2,0,12,0,1
117,1318,0.2,P,28,7,185,6,12,0,0,6,0,0
117,346,0.2,P,28,7,185,6,12,5,0,76,0,2
117,1332,0.1,P,28,7,185,6,12,0,0,0,0,4
117,7600,0.1,P,28,7,185,6,12,22,0,19,0,1
117,260,0.1,P,28,7,185,6,12,1,0,67,1,7
117,1148,0.1,P,28,7,185,6,12,2,0,11,0,0
117,306,0.1,P,28,7,185,6,12,8,0,85,0,0
117,7588,0.1,P,28,7,185,6,12,28,0,39,0,2
117,2933,0.1,P,28,7,185,6,12,0,0,0,0,1
117,2931,0.1,P,28,7,185,6,12,0,0,0,0,1
117,285,0.1,P,28,7,185,6,12,1,1,17,0,4
117,122,0.1,P,28,7,185,6,12,25,3,190,6,2
117,1324,0.1,P,28,7,185,6,12,2,0,6,0,0
117,506,0.1,P,28,7,185,6,12,3,2,5,1,3
117,2210,0.1,P,28,7,185,6,12,0,0,2,0,0
117,1147,0.1,P,28,7,185,6,12,6,3,14,0,0
117,1758,0.1,P,28,7,185,6,12,0,0,2,0,1
